title_list,view,upload_date,comment,likes_num,unlikes_num
"[광고] 현대자동차 GRANDEUR(그랜저) 런칭_2020 성공에 관하여, '어려지는 신체나이' 편","조회수 349,382회",2019. 11. 18.,댓글 23개,좋아요 178개,싫어요 23개
"[광고] 현대자동차 GRANDEUR(그랜저) 런칭_2020 성공에 관하여, '퇴사하는 날' 편","조회수 1,290,957회",2019. 11. 18.,댓글 124개,좋아요 321개,싫어요 78개
"[광고] 현대자동차 GRANDEUR(그랜저) 런칭_2020 성공에 관하여, '동창회' 편","조회수 463,395회",2019. 11. 18.,댓글 227개,좋아요 631개,싫어요 73개
"[광고] 현대자동차 GRANDEUR(그랜저) 런칭_2020 성공에 관하여, '아들의 걱정' 편","조회수 850,866회",2019. 11. 18.,댓글 37개,좋아요 149개,싫어요 14개
"[광고] 현대자동차 GRANDEUR(그랜저) 런칭_2020 성공에 관하여, '유튜버' 편","조회수 611,595회",2019. 11. 18.,댓글 105개,좋아요 314개,싫어요 98개
현대 모터스튜디오 글로벌 아트 프로젝트 ‘Human (un)limited’ ㅣ 페이 준,"조회수 7,742회",2019. 11. 14.,댓글 0개,좋아요 10개,싫어요 없음
마음까지 편안해지는 매혹적인 세차 ASMR (FEAT. 쏘나타 센슈어스),"조회수 36,764회",2019. 11. 13.,댓글 53개,좋아요 261개,싫어요 31개
싼타페의 뉴질랜드 여행_티징 (feat. 방탄소년단),"조회수 36,045회",2019. 11. 11.,댓글 11개,좋아요 642개,싫어요 22개
현대 모터스튜디오 글로벌 아트 전시 Human (un)limitedㅣ마틴 혼직,"조회수 15,660회",2019. 11. 10.,댓글 3개,좋아요 16개,싫어요 없음
현대 모터스튜디오 글로벌 아트 전시 Human (un)limitedㅣ마이클 고반,"조회수 14,923회",2019. 11. 6.,댓글 1개,좋아요 15개,싫어요 2개
"[광고] [CAR] 2020 성공에 관하여, 현대자동차 GRANDEUR 프리런칭","조회수 915,277회",2019. 11. 3.,댓글 431개,"좋아요 1,056개",싫어요 80개
현대 모터스튜디오 글로벌 아트 프로젝트 ‘Human (un)limited’ ㅣ 코넬리아 슈나이더 상무,"조회수 14,267회",2019. 11. 1.,댓글 0개,좋아요 23개,싫어요 2개
현대 모터스튜디오 - The New Experiment,"조회수 1,551,944회",2019. 10. 30.,댓글 5개,좋아요 52개,싫어요 2개
[광고] 아반떼 30주년 이벤트 – ‘응답하라 1991 엘란트라’,"조회수 308,359회",2019. 10. 28.,댓글 338개,"좋아요 1,006개",싫어요 53개
현대 모터스튜디오 글로벌 아트 프로젝트 ‘Human(un)limited’ ㅣ 조원홍 CMO,"조회수 16,550회",2019. 10. 25.,댓글 7개,좋아요 28개,싫어요 없음
"[광고] 현대자동차 더 뉴 그랜저, 티저 (The new Grandeur, Teaser)","조회수 445,578회",2019. 10. 21.,댓글 304개,좋아요 967개,싫어요 125개
STAGE X ㅣ 현대 모터스튜디오 뮤직페스티벌 현장 스케치,"조회수 2,579회",2019. 10. 17.,댓글 1개,좋아요 26개,싫어요 4개
수소전기차로 변하는 세상-놀이터 편 (illustrated by SAM USHER),"조회수 11,311회",2019. 10. 14.,댓글 3개,좋아요 34개,싫어요 5개
수소전기차로 변하는 세상-후방주차 편 (illustrated by RICK MCKEE),"조회수 43,211회",2019. 10. 14.,NaN,좋아요 105개,싫어요 21개
수소전기차로 변하는 세상-산책 편 (illustrated by 배성태),"조회수 22,752회",2019. 10. 14.,댓글 3개,좋아요 56개,싫어요 5개
수소전기차로 변하는 세상-퀴즈 편 (illustrated by MARK PARISI),"조회수 70,659회",2019. 10. 14.,댓글 9개,좋아요 156개,싫어요 34개
수소전기차로 변하는 세상-케이크 편 (illustrated by 오빅),"조회수 22,557회",2019. 10. 14.,댓글 0개,좋아요 50개,싫어요 6개
수소전기차로 변하는 세상-시계 편 (illustrated by 설동주),"조회수 15,761회",2019. 10. 14.,댓글 2개,좋아요 37개,싫어요 3개
