title_list,view,upload_date,comment,likes_num,unlikes_num
[강의] DSC-RX100M7 스마트폰으로 사진 전송하기 (QR코드 이용하여 전송하기),조회수 935회,2020. 4. 27.,NaN,좋아요 10개,싫어요 없음
[강의] DSC-RX100M7 스마트폰으로 사진 전송하기 (일반 연결 방법으로 전송하기),조회수 540회,2020. 4. 27.,NaN,좋아요 2개,싫어요 1개
"[Sony Audio] 노이즈캔슬링으로 느끼는 몰입의 즐거움, WF-1000XM3 (full ver.)","조회수 7,170회",2020. 4. 26.,댓글 37개,좋아요 51개,싫어요 14개
"[Sony Audio] 노이즈캔슬링으로 느끼는 몰입의 즐거움, WF-1000XM3",조회수 871회,2020. 4. 26.,댓글 2개,좋아요 10개,싫어요 1개
[강의] DSC-RX100M7 스마트 리모콘 이용하기 (일반 연결하기),조회수 281회,2020. 4. 1.,NaN,좋아요 7개,싫어요 2개
[강의] DSC-RX100M7 스마트 리모콘 이용하기 (QR코드 이용하여 연결하기),조회수 853회,2020. 4. 1.,NaN,좋아요 3개,싫어요 없음
[강의] DSC-RX100M7 스마트 리모콘 이용하기 (NFC 이용하여 연결하기),"조회수 1,014회",2020. 4. 1.,NaN,좋아요 5개,싫어요 없음
[Sony Audio] WF-H800 h.ear in 3 Truly wireless,조회수 593회,2020. 3. 23.,NaN,좋아요 9개,싫어요 4개
[강의] DSC-RX100M7 터치 초점 이용하기 (터치 패드 이용하기),조회수 275회,2020. 3. 11.,NaN,좋아요 6개,싫어요 1개
[강의] DSC-RX100M7 터치 초점 이용하기 (터치 패널 이용하기),조회수 275회,2020. 3. 11.,NaN,좋아요 4개,싫어요 없음
[강의] DSC-RX100M7 위치 정보 기록하기 (위치정보 연동하기),조회수 213회,2020. 2. 27.,NaN,좋아요 4개,싫어요 2개
[강의] DSC-RX100M7 위치 정보 기록하기 (위치정보 확인하기),조회수 141회,2020. 2. 27.,NaN,좋아요 2개,싫어요 2개
[강의] DSC-RX100M7 위치 정보 기록하기 (사전 준비하기),조회수 252회,2020. 2. 27.,NaN,좋아요 4개,싫어요 1개
FE 20mm F1.8 G | Sony | Lens | SEL20F18G,"조회수 1,808회",2020. 2. 25.,NaN,좋아요 17개,싫어요 1개
[강의] WI-1000XM2 재설정Reset 및 초기화하기,조회수 298회,2020. 2. 3.,NaN,좋아요 5개,싫어요 없음
[강의] WI-1000XM2 원터치(NFC) 연결하기,"조회수 1,453회",2020. 2. 3.,NaN,좋아요 5개,싫어요 없음
[강의] WI-1000XM2 블루투스 연결하기,조회수 291회,2020. 2. 2.,NaN,좋아요 2개,싫어요 없음
[Sony RX] 김경진 포토그래퍼 RX100 VII_The Image Thinker,"조회수 2,947,087회",2020. 1. 20.,NaN,좋아요 439개,싫어요 102개
[강의] Headphones Connect 앱 활용하기 (적응형 사운드 설정),조회수 316회,2020. 1. 20.,NaN,좋아요 6개,싫어요 3개
[강의] WI-1000XM2 노이즈 캔슬링 최적화 설정하기,"조회수 1,957회",2020. 1. 20.,NaN,좋아요 8개,싫어요 없음
[강의] WI-1000XM2 노이즈 제거 & 주변소리모드 이용하기,조회수 447회,2020. 1. 20.,NaN,좋아요 8개,싫어요 없음
"[강의] A6100(ILCE-6100) 얼굴, 눈 AF 사용하기(사용자정의 키 설정하기)",조회수 711회,2020. 1. 7.,NaN,좋아요 5개,싫어요 없음
"[강의] A6100(ILCE-6100) 얼굴, 눈 AF 사용하기(반셔터로 Eye AF 실행하기)",조회수 557회,2020. 1. 7.,NaN,좋아요 6개,싫어요 없음
"[강의] A6100(ILCE-6100) 얼굴, 눈 AF 사용하기(눈 검출 프레임 전환하기)",조회수 595회,2020. 1. 7.,NaN,좋아요 2개,싫어요 1개
[Sony Audio] HRA 플레이어의 새로운 기준 NW-ZX500 Series,조회수 962회,2019. 12. 29.,NaN,좋아요 16개,싫어요 2개
[Sony Audio] 노이즈 캔슬링 넥타입 무선 이어폰 WI-1000XM2 Product video,조회수 817회,2019. 12. 29.,NaN,좋아요 11개,싫어요 없음
"[강의] A6100(ILCE-6100) 얼굴, 눈 AF 사용하기(피사체가 동물인 경우)",조회수 446회,2019. 12. 11.,NaN,좋아요 8개,싫어요 1개
[Sony accy] 브이로그 마이크 ECM-B1M,"조회수 1,537회",2019. 12. 5.,NaN,좋아요 12개,싫어요 없음
[강의] A6100(ILCE-6100) 카메라로 타임랩스 촬영하기(간격 촬영 기능 사용),조회수 736회,2019. 12. 5.,NaN,좋아요 4개,싫어요 없음
