title_list,view,upload_date,comment,likes_num,unlikes_num
"소주의 원조, 진로 CF : 서핑 편 (15"")","조회수 26,127,814회",2020. 4. 29.,댓글 317개,"좋아요 4,244개",싫어요 473개
"소주의 원조, 진로 CF : 서핑 편 (6"")","조회수 48,169회",2020. 4. 29.,댓글 4개,"좋아요 3,453개",싫어요 21개
"소주의 원조, 진로 CF : 서핑 편 (6"")","조회수 66,595회",2020. 4. 29.,댓글 4개,"좋아요 3,548개",싫어요 36개
[맥주안주] 편의점 필.요.해 #오징어간짬뽕,"조회수 2,278회",2020. 4. 29.,댓글 2개,좋아요 27개,싫어요 1개
청정라거-테라 TERRA CF : 청정폭풍 편(15”),"조회수 35,475,404회",2020. 4. 29.,댓글 14개,"좋아요 8,809개",싫어요 42개
청정라거-테라 TERRA CF : 청정폭풍 편(30”),"조회수 10,242,858회",2020. 4. 29.,댓글 194개,"좋아요 6,860개","싫어요 1,030개"
[맥주안주] 로제떡볶이 레시피,"조회수 1,602회",2020. 4. 23.,댓글 1개,좋아요 27개,싫어요 1개
참이슬x아이유 - 이슬같은 인터뷰,"조회수 97,164회",2020. 4. 21.,댓글 231개,"좋아요 4,634개",싫어요 59개
참이슬x아이유 - 촬영 현장 스케치,"조회수 143,121회",2020. 4. 17.,댓글 125개,"좋아요 2,709개",싫어요 128개
"참이슬 아이유 CF - 다음날이 걱정이라면 (6"")","조회수 57,466회",2020. 3. 26.,댓글 51개,"좋아요 4,504개",싫어요 24개
"참이슬 아이유 CF - 이슬사이즈 (6"")","조회수 59,386회",2020. 3. 26.,댓글 71개,"좋아요 4,814개",싫어요 62개
"참이슬 아이유 CF - 착한사람 (6"")","조회수 61,068회",2020. 3. 26.,댓글 86개,"좋아요 4,744개",싫어요 29개
"참이슬 아이유 CF - 이슬방울 편 (30"")","조회수 6,815,112회",2020. 3. 26.,댓글 626개,"좋아요 10,324개",싫어요 627개
"참이슬 아이유 CF - 이슬방울 편 (15"")","조회수 30,312,823회",2020. 3. 26.,댓글 318개,"좋아요 6,051개",싫어요 457개
[맥주안주] 바지락술찜 파스타 레시피,"조회수 3,760회",2020. 3. 18.,댓글 1개,좋아요 11개,싫어요 3개
참이슬X아이유 서프라이즈,"조회수 179,873회",2020. 3. 11.,댓글 105개,"좋아요 2,935개",싫어요 77개
[맥주안주] 에어프라이어 통삼겹구이 레시피,"조회수 4,272회",2020. 3. 8.,댓글 0개,좋아요 10개,싫어요 1개
[맥주안주] 통삼겹구이,"조회수 1,604회",2020. 3. 8.,댓글 3개,좋아요 11개,싫어요 없음
[맥주안주] 계란 오믈렛,"조회수 148,118회",2020. 3. 8.,댓글 19개,"좋아요 1,868개",싫어요 211개
[맥주안주] 밤베이컨말이,조회수 769회,2020. 3. 8.,댓글 0개,좋아요 5개,싫어요 없음
[맥주안주] 모듬전라자냐,조회수 393회,2020. 3. 6.,댓글 0개,좋아요 3개,싫어요 없음
[맥주안주] 떠먹는 고구마피자 레시피,조회수 464회,2020. 3. 6.,댓글 0개,좋아요 5개,싫어요 없음
[맥주안주] 로스트치킨 레시피,조회수 598회,2020. 3. 6.,댓글 0개,좋아요 9개,싫어요 1개
[맥주안주] 파프리카 리조또,조회수 322회,2020. 3. 6.,댓글 0개,좋아요 2개,싫어요 1개
[맥주안주] 뢰스티 레시피,조회수 371회,2020. 3. 6.,댓글 0개,좋아요 2개,싫어요 1개
[맥주안주] 오징어 순대전 레시피,조회수 500회,2020. 3. 6.,댓글 0개,좋아요 5개,싫어요 없음
[맥주안주] 마약 꿀호떡,"조회수 2,504회",2020. 3. 6.,댓글 2개,좋아요 42개,싫어요 5개
[맥주안주] 몬테크리스토버거,조회수 326회,2020. 3. 6.,댓글 1개,좋아요 2개,싫어요 없음
[맥주안주] 토마토소스 배추 베이컨롤,"조회수 2,347회",2020. 3. 6.,댓글 0개,좋아요 31개,싫어요 7개
[맥주안주] 새우 아보카도,조회수 347회,2020. 3. 6.,댓글 0개,좋아요 2개,싫어요 없음
"[맥주안주] 중국식 토스트, 멘보샤",조회수 590회,2020. 3. 6.,댓글 1개,좋아요 7개,싫어요 1개
[맥주안주] 명란감자그라탕,"조회수 7,235회",2020. 3. 6.,댓글 2개,좋아요 107개,싫어요 13개
[맥주안주] 단호박 에그슬럿,"조회수 17,967회",2020. 3. 6.,댓글 0개,좋아요 203개,싫어요 34개
"[맥주안주] SNS 핫 푸드, 도산분식 레시피","조회수 22,941회",2020. 3. 6.,댓글 2개,좋아요 319개,싫어요 29개
필라이트 후레쉬 NEW TV광고(15”),"조회수 80,958회",2020. 1. 23.,댓글 63개,좋아요 355개,싫어요 53개
[맥주안주] 편의점 필.요.해 #불닭반숙주먹라면,"조회수 4,845회",2020. 1. 16.,댓글 4개,좋아요 62개,싫어요 3개
[맥주안주] 편의점 필.요.해 #뚝배기 치즈퐁듀,"조회수 2,692회",2019. 12. 19.,댓글 0개,좋아요 29개,싫어요 1개
[맥주안주] 편의점 필.요.해? #식빵고로케 만들기,"조회수 3,930회",2019. 11. 12.,댓글 0개,좋아요 43개,싫어요 5개
"진로 CF : 운명적재회편(15"")","조회수 1,151,750회",2019. 10. 31.,댓글 17개,좋아요 276개,싫어요 15개
"진로 CF : 높이뛰기편(15"")","조회수 21,981,956회",2019. 10. 31.,댓글 51개,좋아요 572개,싫어요 66개
"청정라거-테라 TERRA CF (6"")","조회수 82,053회",2019. 10. 17.,댓글 17개,좋아요 104개,싫어요 35개
"청정라거-테라 TERRA CF (30"")","조회수 5,901,708회",2019. 10. 17.,댓글 49개,좋아요 854개,싫어요 339개
"청정라거-테라 TERRA CF (15"")","조회수 10,728회",2019. 10. 17.,댓글 6개,좋아요 71개,싫어요 11개
[맥주안주] 편의점 필.요.해? #대왕호떡 만들기,"조회수 2,616회",2019. 10. 16.,댓글 3개,좋아요 6개,싫어요 3개
